Kommentar	Sort1	Sort2	ID des ersten Bildes	Titel	Serie	Veröffentlichungsjahr	Link zum aktuellen Bild 2021	ID des Werkes	Link zum Werk	Link zum ersten Bild (300 dpi, JPG)	Link zu Wikicommons Bild	Land	Kreis (heute)	Ortsname (heute)	Stadtteilname (heute)	Ortsname (damals)	guess_Burg3	guess_Burg2	guess_Schloss3	Motivbeschreibung	guess_Adresse5	geoJson	osm_details_URL	geo_coords	osm_Name	Link zu Google Maps	guess_Adresse4	guess_Adresse3	guess_AmOrt2	guess_Schloss	guess_Hof	guess_Museum	guess_Burg	guess_Bach	guess_Werk	guess_Gasse	guess_Markt	guess_turm	guess_Graben	guess_Weg	guess_Strasse3	guess_Strasse2	guess_Platz	Guess_Street	guess_Adresse	Text1	text2	text3	text4	text5	Titel_old	Weitere Internetadressen
	1358	1047	6071588	Montjoie, Haustür am Hause N? 25	4	1915		6029129	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/6029129	http://digital.ub.uni-duesseldorf.de/download/webcache/0/6071588	https://commons.wikimedia.org/wiki/File:6029129.Erwin_Quedenfeldt.jpg	Deutschland	Städteregion Aachen	Monschau		Montjoie				Haustür am Hause N? 25							1																			 Haustür am Hause N? 25					Montjoie, Haustür am Hause N? 25	
	1359	1048	6071593	Montjoie, Haustür am Hause N? 27	4	1915		6029130	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/6029130	http://digital.ub.uni-duesseldorf.de/download/webcache/0/6071593	https://commons.wikimedia.org/wiki/File:6029130.Erwin_Quedenfeldt.jpg	Deutschland	Städteregion Aachen	Monschau		Montjoie				Haustür am Hause N? 27							1																			 Haustür am Hause N? 27					Montjoie, Haustür am Hause N? 27	
	1357	1049	6071583	Montjoie, Haustür mit Fenstern am Hotel Richter	4	1915		6029128	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/6029128	http://digital.ub.uni-duesseldorf.de/download/webcache/0/6071583	https://commons.wikimedia.org/wiki/File:6029128.Erwin_Quedenfeldt.jpg	Deutschland	Städteregion Aachen	Monschau		Montjoie				Haustür mit Fenstern am Hotel Richter							1																			 Haustür mit Fenstern am Hotel Richter					Montjoie, Haustür mit Fenstern am Hotel Richter	
	1352	1050	6066674	Montjoie, Hotel Horchem, Wasserseite	4	1915		6029123	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/6029123	http://digital.ub.uni-duesseldorf.de/download/webcache/0/6066674	https://commons.wikimedia.org/wiki/File:6029123.Erwin_Quedenfeldt.jpg	Deutschland	Städteregion Aachen	Monschau		Montjoie				Hotel Horchem, Wasserseite							1																			 Hotel Horchem	 Wasserseite				Montjoie, Hotel Horchem, Wasserseite	
	1349	1051	6066685	Montjoie, Kirchturm mit Haus Scheibler N? 191	4	1915		6029120	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/6029120	http://digital.ub.uni-duesseldorf.de/download/webcache/0/6066685	https://commons.wikimedia.org/wiki/File:6029120.Erwin_Quedenfeldt.jpg	Deutschland	Städteregion Aachen	Monschau		Montjoie				Kirchturm mit Haus Scheibler N? 191							1											Kirchturm 								 Kirchturm mit Haus Scheibler N? 191					Montjoie, Kirchturm mit Haus Scheibler N? 191	
	1354	1052	6071568	Montjoie, Partie an der Roer mit Ruine	4	1915		6029125	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/6029125	http://digital.ub.uni-duesseldorf.de/download/webcache/0/6071568	https://commons.wikimedia.org/wiki/File:6029125.Erwin_Quedenfeldt.jpg	Deutschland	Städteregion Aachen	Monschau		Montjoie				Partie an der Roer mit Ruine							1																			 Partie an der Roer mit Ruine					Montjoie, Partie an der Roer mit Ruine	
	1356	1053	6071578	Montjoie, Tür am Hause N? 134	4	1915		6029127	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/6029127	http://digital.ub.uni-duesseldorf.de/download/webcache/0/6071578	https://commons.wikimedia.org/wiki/File:6029127.Erwin_Quedenfeldt.jpg	Deutschland	Städteregion Aachen	Monschau		Montjoie				Tür am Hause N? 134							1																			 Tür am Hause N? 134					Montjoie, Tür am Hause N? 134	
	334	1054	5777846	Mörs, alte Häuser an der Fieselstraße, Ecke Neustraße	2	1909		5722581	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/5722581	http://digital.ub.uni-duesseldorf.de/download/webcache/0/5777846	https://commons.wikimedia.org/wiki/File:5722581.Erwin_Quedenfeldt.jpg	Deutschland	Wesel	Moers		Mörs				alte Häuser an der Fieselstraße, Ecke Neustraße	Fieselstraße	"[{""place_id"":""47642030"",""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http:\/\/www.openstreetmap.org\/copyright"",""osm_type"":""way"",""osm_id"":""43388360"",""boundingbox"":[""51.4520868"",""51.4526157"",""6.6232596"",""6.6236286""],""lat"":""51.4525888"",""lon"":""6.6235452"",""display_name"":""Fieselstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland"",""place_rank"":""26"",""category"":""highway"",""type"":""pedestrian"",""importance"":0.32}]"	https://nominatim.openstreetmap.org/ui/details.html?osmtype=W&osmid=43388360	51.4525888,6.6235452	Fieselstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland		Fieselstraße														Fieselstraße					 alte Häuser an der Fieselstraße	 Ecke Neustraße				Mörs, alte Häuser an der Fieselstraße, Ecke Neustraße	
	338	1055	5783826	Mörs, alte Häuser Ecke Friedrich- und Pfefferstraße	2	1909		5722585	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/5722585	http://digital.ub.uni-duesseldorf.de/download/webcache/0/5783826	https://commons.wikimedia.org/wiki/File:5722585.Erwin_Quedenfeldt.jpg	Deutschland	Wesel	Moers		Mörs				alte Häuser Ecke Friedrich- und Pfefferstraße	Pfefferstraße	"[{""place_id"":""93359317"",""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http:\/\/www.openstreetmap.org\/copyright"",""osm_type"":""way"",""osm_id"":""438388699"",""boundingbox"":[""51.4517934"",""51.4519585"",""6.6262373"",""6.6273034""],""lat"":""51.4519585"",""lon"":""6.6262373"",""display_name"":""Pfefferstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland"",""place_rank"":""26"",""category"":""highway"",""type"":""pedestrian"",""importance"":0.32}]"	https://nominatim.openstreetmap.org/ui/details.html?osmtype=W&osmid=438388699	51.4519585,6.6262373	Pfefferstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland		Pfefferstraße														Pfefferstraße					 alte Häuser Ecke Friedrich- und Pfefferstraße					Mörs, alte Häuser Ecke Friedrich- und Pfefferstraße	
	336	1056	5777836	Mörs, Ansicht der Kirchstraße	2	1909		5722583	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/5722583	http://digital.ub.uni-duesseldorf.de/download/webcache/0/5777836	https://commons.wikimedia.org/wiki/File:5722583.Erwin_Quedenfeldt.jpg	Deutschland	Wesel	Moers		Mörs				Ansicht der Kirchstraße	Kirchstraße	"[{""place_id"":""40968836"",""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http:\/\/www.openstreetmap.org\/copyright"",""osm_type"":""way"",""osm_id"":""4403246"",""boundingbox"":[""51.4515359"",""51.4529352"",""6.6260265"",""6.6270228""],""lat"":""51.4522525"",""lon"":""6.6263772"",""display_name"":""Kirchstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland"",""place_rank"":""26"",""category"":""highway"",""type"":""pedestrian"",""importance"":0.32},{""place_id"":""79401343"",""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http:\/\/www.openstreetmap.org\/copyright"",""osm_type"":""way"",""osm_id"":""283100179"",""boundingbox"":[""50.1011731"",""50.1012765"",""7.3402612"",""7.3414164""],""lat"":""50.1011731"",""lon"":""7.3408818"",""display_name"":""Kirchstraße, Mörsdorf, Kastellaun, Rhein-Hunsrück-Kreis, Rheinland-Pfalz, 56290, Deutschland"",""place_rank"":""26"",""category"":""highway"",""type"":""residential"",""importance"":0.21}]"	https://nominatim.openstreetmap.org/ui/details.html?osmtype=W&osmid=4403246	51.4522525,6.6263772	Kirchstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland		Kirchstraße														Kirchstraße					 Ansicht der Kirchstraße					Mörs, Ansicht der Kirchstraße	
	342	1057	5783805	Mörs, Gartenhaus am Stadtgraben	2	1909		5722589	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/5722589	http://digital.ub.uni-duesseldorf.de/download/webcache/0/5783805	https://commons.wikimedia.org/wiki/File:5722589.Erwin_Quedenfeldt.jpg	Deutschland	Wesel	Moers		Mörs				Gartenhaus am Stadtgraben							1												Stadtgraben							 Gartenhaus am Stadtgraben					Mörs, Gartenhaus am Stadtgraben	
	337	1058	5777831	Mörs, Haustür des Hauses Kirchstraße 38	2	1909		5722584	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/5722584	http://digital.ub.uni-duesseldorf.de/download/webcache/0/5777831	https://commons.wikimedia.org/wiki/File:5722584.Erwin_Quedenfeldt.jpg	Deutschland	Wesel	Moers		Mörs				Haustür des Hauses Kirchstraße 38	Kirchstraße 38	"[{""place_id"":""38349044"",""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http:\/\/www.openstreetmap.org\/copyright"",""osm_type"":""node"",""osm_id"":""3951766153"",""boundingbox"":[""51.452713"",""51.452813"",""6.6265298"",""6.6266298""],""lat"":""51.452763"",""lon"":""6.6265798"",""display_name"":""il Mulino, 38, Kirchstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland"",""place_rank"":""30"",""category"":""amenity"",""type"":""restaurant"",""importance"":0.221,""icon"":""http:\/\/h00432l\/nominatim\/images\/mapicons\/food_restaurant.p.20.png""},{""place_id"":""36447159"",""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http:\/\/www.openstreetmap.org\/copyright"",""osm_type"":""node"",""osm_id"":""3951761362"",""boundingbox"":[""51.4526209"",""51.4527209"",""6.6264641"",""6.6265641""],""lat"":""51.4526709"",""lon"":""6.6265141"",""display_name"":""La Piazza, 38, Kirchstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland"",""place_rank"":""30"",""category"":""amenity"",""type"":""restaurant"",""importance"":0.221,""icon"":""http:\/\/h00432l\/nominatim\/images\/mapicons\/food_restaurant.p.20.png""},{""place_id"":""65814853"",""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http:\/\/www.openstreetmap.org\/copyright"",""osm_type"":""way"",""osm_id"":""176512575"",""boundingbox"":[""51.4526187"",""51.4528854"",""6.6262516"",""6.6266571""],""lat"":""51.4527541"",""lon"":""6.62646405738916"",""display_name"":""Haus Rösgen, 38, Kirchstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland"",""place_rank"":""30"",""category"":""building"",""type"":""yes"",""importance"":0.221}]"	https://nominatim.openstreetmap.org/ui/details.html?osmtype=N&osmid=3951766153	51.452763,6.6265798	il Mulino, 38, Kirchstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland		Kirchstraße 38	Kirchstraße 38													Kirchstraße 38	Kirchstraße 38		Kirchstraße 38	Kirchstraße 38	 Haustür des Hauses Kirchstraße 38					Mörs, Haustür des Hauses Kirchstraße 38	
	341	1059	5783811	Mörs, Haustür mit Oberlichtfenster Burgstraße 7	2	1909		5722588	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/5722588	http://digital.ub.uni-duesseldorf.de/download/webcache/0/5783811	https://commons.wikimedia.org/wiki/File:5722588.Erwin_Quedenfeldt.jpg	Deutschland	Wesel	Moers		Mörs				Haustür mit Oberlichtfenster Burgstraße 7	Burgstraße 7	"[{""place_id"":""13672753"",""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http:\/\/www.openstreetmap.org\/copyright"",""osm_type"":""node"",""osm_id"":""2286417493"",""boundingbox"":[""51.4505914"",""51.4506914"",""6.6268887"",""6.6269887""],""lat"":""51.4506414"",""lon"":""6.6269387"",""display_name"":""Restaurant Kurlbaum, 7, Burgstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland"",""place_rank"":""30"",""category"":""amenity"",""type"":""restaurant"",""importance"":0.221,""icon"":""http:\/\/h00432l\/nominatim\/images\/mapicons\/food_restaurant.p.20.png""},{""place_id"":""36756940"",""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http:\/\/www.openstreetmap.org\/copyright"",""osm_type"":""node"",""osm_id"":""4023978068"",""boundingbox"":[""51.4505918"",""51.4506918"",""6.6269167"",""6.6270167""],""lat"":""51.4506418"",""lon"":""6.6269667"",""display_name"":""7, Burgstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland"",""place_rank"":""30"",""category"":""place"",""type"":""house"",""importance"":0.221}]"	https://nominatim.openstreetmap.org/ui/details.html?osmtype=N&osmid=2286417493	51.4506414,6.6269387	Restaurant Kurlbaum, 7, Burgstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland		Burgstraße 7	Burgstraße 7													Burgstraße 7	Burgstraße 7		Burgstraße 7	Burgstraße 7	 Haustür mit Oberlichtfenster Burgstraße 7					Mörs, Haustür mit Oberlichtfenster Burgstraße 7	
	339	1060	5783821	Mörs, Haustür mit Oberlichtfenster Niederstraße 1	2	1909		5722586	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/5722586	http://digital.ub.uni-duesseldorf.de/download/webcache/0/5783821	https://commons.wikimedia.org/wiki/File:5722586.Erwin_Quedenfeldt.jpg	Deutschland	Wesel	Moers		Mörs				Haustür mit Oberlichtfenster Niederstraße 1	Niederstraße 1	"[{""place_id"":""40968841"",""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http:\/\/www.openstreetmap.org\/copyright"",""osm_type"":""way"",""osm_id"":""4403254"",""boundingbox"":[""51.4526157"",""51.4529848"",""6.6236286"",""6.6238023""],""lat"":""51.4529207"",""lon"":""6.6237734"",""display_name"":""Niederstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland"",""place_rank"":""26"",""category"":""highway"",""type"":""residential"",""importance"":0.32}]"	https://nominatim.openstreetmap.org/ui/details.html?osmtype=W&osmid=4403254	51.4529207,6.6237734	Niederstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland		Niederstraße 1	Niederstraße 1													Niederstraße 1	Niederstraße 1		Niederstraße 1	Niederstraße 1	 Haustür mit Oberlichtfenster Niederstraße 1					Mörs, Haustür mit Oberlichtfenster Niederstraße 1	
	340	1061	5783816	Mörs, Haustür mit Oberlichtfenster Niederstraße 10	2	1909		5722587	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/5722587	http://digital.ub.uni-duesseldorf.de/download/webcache/0/5783816	https://commons.wikimedia.org/wiki/File:5722587.Erwin_Quedenfeldt.jpg	Deutschland	Wesel	Moers		Mörs				Haustür mit Oberlichtfenster Niederstraße 10	Niederstraße 10	"[{""place_id"":""40968841"",""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http:\/\/www.openstreetmap.org\/copyright"",""osm_type"":""way"",""osm_id"":""4403254"",""boundingbox"":[""51.4526157"",""51.4529848"",""6.6236286"",""6.6238023""],""lat"":""51.4529207"",""lon"":""6.6237734"",""display_name"":""Niederstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland"",""place_rank"":""26"",""category"":""highway"",""type"":""residential"",""importance"":0.32}]"	https://nominatim.openstreetmap.org/ui/details.html?osmtype=W&osmid=4403254	51.4529207,6.6237734	Niederstraße, Altstadt Moers, Hülsdonk, Moers, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47441, Deutschland		Niederstraße 10	Niederstraße 10													Niederstraße 10	Niederstraße 10		Niederstraße 10	Niederstraße 10	 Haustür mit Oberlichtfenster Niederstraße 10					Mörs, Haustür mit Oberlichtfenster Niederstraße 10	
	335	1062	5777841	Mörs, Tür mit Oberlichtfenster daselbst, Handlung Wilh. Goeres	2	1909		5722582	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/5722582	http://digital.ub.uni-duesseldorf.de/download/webcache/0/5777841	https://commons.wikimedia.org/wiki/File:5722582.Erwin_Quedenfeldt.jpg	Deutschland	Wesel	Moers		Mörs				Tür mit Oberlichtfenster daselbst, Handlung Wilh. Goeres							1																			 Tür mit Oberlichtfenster daselbst	 Handlung Wilh. Goeres				Mörs, Tür mit Oberlichtfenster daselbst, Handlung Wilh. Goeres	
	350	1063	5783886	Moyland Schloß, Kreis Cleve, Südseite des Schlosses	2	1909		5722597	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/5722597	http://digital.ub.uni-duesseldorf.de/download/webcache/0/5783886	https://commons.wikimedia.org/wiki/File:5722597.Erwin_Quedenfeldt.jpg	Deutschland				Moyland Schloß				Kreis Cleve, Südseite des Schlosses	Schloß	[]					Schloß																			 Kreis Cleve	 Südseite des Schlosses				Moyland Schloß, Kreis Cleve, Südseite des Schlosses	
	351	1064	5783881	Moyland Schloß, Kreis Cleve, Südseite des Schlosses mit Graben und Brücke	2	1909		5722598	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/5722598	http://digital.ub.uni-duesseldorf.de/download/webcache/0/5783881	https://commons.wikimedia.org/wiki/File:5722598.Erwin_Quedenfeldt.jpg	Deutschland				Moyland Schloß				Kreis Cleve, Südseite des Schlosses mit Graben und Brücke	Schloß	[]					Schloß																			 Kreis Cleve	 Südseite des Schlosses mit Graben und Brücke				Moyland Schloß, Kreis Cleve, Südseite des Schlosses mit Graben und Brücke	
	1369	1065	6071648	Mülheim a. Rhein, Haus Freiheit 36, Haustür	4	1915		6029140	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/6029140	http://digital.ub.uni-duesseldorf.de/download/webcache/0/6071648	https://commons.wikimedia.org/wiki/File:6029140.Erwin_Quedenfeldt.jpg	Deutschland	kreisfrei	Köln	Mülheim	Mülheim a. Rhein				Haus Freiheit 36, Haustür,1584							1																			 Haus Freiheit 36	 Haustür	1584			Mülheim a. Rhein, Haus Freiheit 36, Haustür,1584	
Haus Freiheit existiert so nicht mehr	1366	1066	6071663	Mülheim a. Rhein, Haus Freiheit 40, Gartenpavillon	4	1915		6029137	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/6029137	http://digital.ub.uni-duesseldorf.de/download/webcache/0/6071663	https://commons.wikimedia.org/wiki/File:6029137.Erwin_Quedenfeldt.jpg	Deutschland	kreisfrei	Köln	Mülheim	Mülheim a. Rhein				Haus Freiheit 40, Gartenpavillon							1																			 Haus Freiheit 40	 Gartenpavillon				Mülheim a. Rhein, Haus Freiheit 40, Gartenpavillon	
Haus Freiheit existiert so nicht mehr	1365	1067	6071668	Mülheim a. Rhein, Haus Freiheit 40, Gartenseite	4	1915		6029136	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/6029136	http://digital.ub.uni-duesseldorf.de/download/webcache/0/6071668	https://commons.wikimedia.org/wiki/File:6029136.Erwin_Quedenfeldt.jpg	Deutschland	kreisfrei	Köln	Mülheim	Mülheim a. Rhein				Haus Freiheit 40, Gartenseite							1																			 Haus Freiheit 40	 Gartenseite				Mülheim a. Rhein, Haus Freiheit 40, Gartenseite	
Haus Freiheit existiert so nicht mehr	1368	1068	6071653	Mülheim a. Rhein, Haus Freiheit 40, Haustür	4	1915		6029139	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/6029139	http://digital.ub.uni-duesseldorf.de/download/webcache/0/6071653	https://commons.wikimedia.org/wiki/File:6029139.Erwin_Quedenfeldt.jpg	Deutschland	kreisfrei	Köln	Mülheim	Mülheim a. Rhein				Haus Freiheit 40, Haustür							1																			 Haus Freiheit 40	 Haustür				Mülheim a. Rhein, Haus Freiheit 40, Haustür	
	1367	1069	6071658	Mülheim a. Rhein, Haus Freiheit, Tür mit Oberlicht	4	1915		6029138	http://digital.ub.uni-duesseldorf.de/ihd/content/titleinfo/6029138	http://digital.ub.uni-duesseldorf.de/download/webcache/0/6071658	https://commons.wikimedia.org/wiki/File:6029138.Erwin_Quedenfeldt.jpg	Deutschland	kreisfrei	Köln	Mülheim	Mülheim a. Rhein				Haus Freiheit, Tür mit Oberlicht							1																			 Haus Freiheit	 Tür mit Oberlicht				Mülheim a. Rhein, Haus Freiheit, Tür mit Oberlicht	
